Municipio;2024/Jan;2024/Fev;2024/Mar;2024/Abr;2024/Mai;2024/Jun;2024/Jul;2024/Ago;2024/Set;2024/Out
421260 PERITIBA;1;1;1;1;1;1;1;1;1;1
421290 PINHALZINHO;1;1;1;1;1;1;1;1;1;1
421360 PORTO UNIAO;10;10;10;10;10;10;10;10;10;10
421370 POUSO REDONDO;-;-;1;1;1;1;1;1;1;1
421450 RIO DO CAMPO;1;1;1;1;1;1;1;1;1;1
421480 RIO DO SUL;44;44;44;44;44;44;44;44;44;44
421500 RIO NEGRINHO;10;10;10;10;25;25;25;25;25;25
421530 SALETE;1;1;1;1;1;1;1;1;1;1
421550 SANTA CECILIA;2;2;2;2;2;2;2;2;2;2
421570 SANTO AMARO DA IMPERATRIZ;1;1;1;1;5;5;5;5;5;5
421580 SAO BENTO DO SUL;10;10;10;10;10;10;10;10;10;10
421625 SAO JOAO DO OESTE;1;1;1;1;1;1;1;1;1;1
421630 SAO JOAO BATISTA;1;1;1;1;1;1;1;1;1;1
421650 SAO JOAQUIM;3;3;3;3;3;3;3;3;3;3
421660 SAO JOSE;112;112;111;111;111;111;111;111;111;111
421670 SAO JOSE DO CEDRO;1;1;1;1;1;1;1;1;1;1
421690 SAO LOURENCO DO OESTE;2;2;2;2;2;2;2;2;2;2
421720 SAO MIGUEL DO OESTE;11;11;11;10;10;10;10;10;10;10
421730 SAUDADES;1;1;1;1;1;1;1;1;1;1
421750 SEARA;1;1;1;1;1;1;1;1;1;1
421770 SOMBRIO;32;32;32;32;47;47;47;46;46;46
421780 TAIO;1;1;1;1;1;1;1;1;1;1
421790 TANGARA;-;-;-;-;10;10;-;-;-;-
421810 TIMBE DO SUL;-;-;-;-;10;10;10;10;10;10
421820 TIMBO;35;35;35;35;52;52;52;52;52;52
421840 TREZE DE MAIO;-;-;-;-;4;4;4;4;4;4
421860 TROMBUDO CENTRAL;1;1;1;1;1;1;1;1;1;1
421870 TUBARAO;65;65;65;65;65;65;65;65;65;65
421875 TUNAPOLIS;1;1;1;1;1;1;1;1;1;1
421910 VARGEAO;1;1;1;1;1;1;1;1;1;1
421930 VIDEIRA;20;20;20;20;20;20;20;20;20;20
421950 XANXERE;39;41;39;39;39;41;39;39;39;36
421960 XAVANTINA;1;1;1;1;1;1;1;1;1;1
421970 XAXIM;1;1;1;1;1;1;1;1;1;1
430010 AGUDO;1;1;1;1;1;1;1;1;1;1
430020 AJURICABA;2;2;2;2;2;2;2;2;2;2
430040 ALEGRETE;23;23;23;23;23;23;23;23;23;23
430060 ALVORADA;10;10;10;10;10;10;10;10;10;10
430100 ARROIO DO MEIO;-;-;-;-;14;14;14;14;14;14
430160 BAGE;46;46;46;46;49;49;49;49;49;49
430210 BENTO GONCALVES;50;50;50;50;50;50;50;50;54;54
430230 BOM JESUS;1;1;1;1;1;1;1;1;1;1
430245 BOQUEIRAO DO LEAO;1;1;1;1;1;1;1;1;1;1
430270 BUTIA;2;2;2;2;2;2;2;2;2;2
430300 CACHOEIRA DO SUL;30;30;30;30;30;30;30;30;30;30
430310 CACHOEIRINHA;20;20;20;20;20;20;20;20;20;20
430330 CAIBATE;1;1;1;1;1;1;1;1;1;1
430350 CAMAQUA;10;10;10;10;10;10;10;10;10;10
430360 CAMBARA DO SUL;1;1;1;1;3;3;3;3;3;3
430380 CAMPINAS DO SUL;1;1;1;1;1;1;1;1;1;1
430390 CAMPO BOM;12;10;10;10;10;10;10;10;10;10
430400 CAMPO NOVO;1;1;1;1;1;1;1;1;1;1
430420 CANDELARIA;-;-;-;-;2;2;2;2;2;2
430450 CANGUCU;10;10;10;10;10;10;10;10;10;10
430460 CANOAS;157;157;157;156;179;182;185;195;195;195
430463 CAPAO DA CANOA;10;10;10;10;10;10;10;10;10;10
430470 CARAZINHO;10;10;10;10;12;12;12;12;12;12
430510 CAXIAS DO SUL;223;223;223;223;238;249;249;259;259;260
430530 CHAPADA;6;6;4;4;4;4;4;4;4;4
430535 CHARQUEADAS;2;2;2;2;2;5;5;5;5;5
430540 CHIAPETTA;1;1;1;1;1;1;1;1;1;1
430570 CONDOR;1;1;1;1;1;1;1;1;1;1
430580 CONSTANTINA;2;2;2;2;2;2;2;2;2;2
430590 CORONEL BICACO;1;1;1;1;1;1;1;1;1;1
430610 CRUZ ALTA;32;32;32;32;39;39;39;39;39;39
430620 CRUZEIRO DO SUL;-;-;-;-;-;4;4;4;4;4
430660 DOM PEDRITO;-;-;-;-;10;10;10;10;10;10
430680 ENCANTADO;10;10;10;10;10;10;10;10;10;10
430700 ERECHIM;56;56;56;56;58;58;58;58;58;58
430770 ESTEIO;20;20;20;20;22;22;22;22;22;22
430780 ESTRELA;20;20;20;20;30;30;30;30;30;30
430790 FARROUPILHA;20;20;20;20;36;36;36;36;36;36
430800 FAXINAL DO SOTURNO;10;10;10;10;14;14;14;14;14;14
430820 FLORES DA CUNHA;1;1;1;1;1;1;1;1;1;1
430850 FREDERICO WESTPHALEN;15;13;13;13;23;13;23;23;23;23
430860 GARIBALDI;11;11;11;11;11;11;11;11;11;11
430910 GRAMADO;10;10;10;10;10;23;23;24;24;24
430920 GRAVATAI;20;20;20;20;22;26;26;26;22;22
430930 GUAIBA;10;10;10;10;10;10;10;10;10;10
430950 GUARANI DAS MISSOES;1;1;1;1;1;1;1;1;1;1
430960 HORIZONTINA;2;2;2;2;2;2;2;2;2;2
431010 IGREJINHA;-;-;-;-;10;10;10;10;10;10
431020 IJUI;59;59;59;59;62;61;61;61;61;61
431050 IRAI;2;2;2;2;2;2;2;2;2;2
431060 ITAQUI;4;4;4;4;6;5;5;5;5;5
431100 JAGUARAO;-;-;-;-;-;-;-;5;5;5
431110 JAGUARI;2;2;2;2;2;2;2;2;2;2
431130 LAGOA VERMELHA;1;1;1;1;1;1;1;1;1;1
431140 LAJEADO;52;52;52;52;52;52;52;52;52;52
431205 MARQUES DE SOUZA;1;1;1;1;1;1;1;1;1;1
431240 MONTENEGRO;28;28;28;28;28;33;33;33;33;33
431250 MOSTARDAS;1;1;1;1;1;1;1;1;1;1
431290 NOVA BASSANO;1;1;1;1;1;1;1;1;1;1
431320 NOVA PETROPOLIS;6;6;6;6;6;6;6;6;6;6
431330 NOVA PRATA;-;-;-;-;4;4;4;4;4;4
431340 NOVO HAMBURGO;104;104;104;102;114;112;114;114;114;114
431350 OSORIO;11;11;11;11;11;11;11;11;11;11
431360 PAIM FILHO;1;1;1;1;1;1;1;1;1;1
431370 PALMEIRA DAS MISSOES;13;13;13;13;17;17;17;17;17;17
431400 PARAI;1;1;1;1;1;1;1;1;1;1
431402 PARAISO DO SUL;1;1;1;1;1;1;1;1;1;1
431405 PAROBE;12;12;12;12;20;20;20;20;20;20
431410 PASSO FUNDO;159;159;159;159;186;176;176;176;176;176
431440 PELOTAS;166;166;166;188;188;188;188;188;188;188
431450 PINHEIRO MACHADO;1;1;1;1;1;1;1;1;1;1
431460 PIRATINI;3;3;3;3;3;3;3;3;3;3
431470 PLANALTO;1;1;1;1;1;1;1;1;1;1
431490 PORTO ALEGRE;1312;1423;1421;1431;1510;1521;1410;1405;1405;1415
431510 PORTO XAVIER;1;1;1;1;1;1;1;1;1;1
431515 PROGRESSO;-;-;-;-;6;6;6;6;6;6
431530 QUARAI;-;-;-;-;-;-;-;5;5;5
431540 REDENTORA;-;-;-;-;1;1;1;1;1;1
431560 RIO GRANDE;81;81;81;82;93;92;92;92;92;92
431570 RIO PARDO;4;4;4;4;4;4;4;4;4;4
431610 RONDA ALTA;2;2;2;2;12;12;12;12;12;12
431620 RONDINHA;1;1;1;1;1;1;1;3;3;3
431630 ROQUE GONZALES;2;2;2;2;4;4;4;4;4;4
431640 ROSARIO DO SUL;8;8;8;8;8;8;8;8;8;8
431660 SANANDUVA;10;10;10;10;15;15;15;15;15;15
431680 SANTA CRUZ DO SUL;57;57;57;57;59;59;59;59;59;59
431690 SANTA MARIA;144;144;144;144;144;144;144;144;154;154
431710 SANT'ANA DO LIVRAMENTO;16;16;16;16;16;16;16;16;16;16
431720 SANTA ROSA;50;50;50;50;50;50;50;50;50;50
431730 SANTA VITORIA DO PALMAR;2;2;2;2;6;6;6;6;6;6
431740 SANTIAGO;10;10;10;10;10;10;10;10;10;10
431750 SANTO ANGELO;33;33;33;33;31;31;31;31;31;31
431760 SANTO ANTONIO DA PATRULHA;2;2;2;2;2;2;2;2;2;2
431800 SAO BORJA;11;11;11;11;11;12;12;12;12;12
431820 SAO FRANCISCO DE PAULA;-;-;-;-;7;7;7;7;7;7
431830 SAO GABRIEL;20;20;20;20;28;28;28;28;28;28
431840 SAO JERONIMO;6;6;6;6;18;18;18;18;18;18
431870 SAO LEOPOLDO;36;36;36;36;36;36;36;36;36;36
431890 SAO LUIZ GONZAGA;2;2;2;2;4;4;4;4;4;4
431900 SAO MARCOS;-;-;-;-;5;5;5;5;5;5
431910 SAO MARTINHO;-;-;-;-;-;3;3;3;3;3
431915 SAO MIGUEL DAS MISSOES;1;1;1;1;1;1;1;1;1;1
431990 SAPIRANGA;22;22;22;22;22;27;27;27;27;27
432000 SAPUCAIA DO SUL;29;29;29;29;29;39;39;39;39;39
432010 SARANDI;1;1;1;1;1;1;1;1;1;1
432020 SEBERI;1;1;1;1;6;6;1;6;6;6
432030 SELBACH;15;15;15;15;15;15;15;15;15;15
432040 SERAFINA CORREA;-;-;-;-;6;6;6;6;6;6
432050 SERTAO;1;1;1;1;1;1;1;1;1;1
432067 SINIMBU;2;2;2;2;2;2;2;2;2;2
432070 SOBRADINHO;1;1;1;1;1;1;1;1;1;1
432080 SOLEDADE;4;4;4;4;4;4;4;4;4;4
432120 TAQUARA;12;12;12;12;12;12;12;10;10;10
432130 TAQUARI;1;1;1;1;1;1;1;1;1;1
432140 TENENTE PORTELA;25;25;25;25;25;25;25;25;25;25
432145 TEUTONIA;3;3;3;3;5;5;5;5;5;5
432150 TORRES;12;12;12;12;14;14;14;14;14;14
432160 TRAMANDAI;50;50;50;50;50;50;50;50;26;26
432180 TRES DE MAIO;7;7;7;7;7;7;7;7;7;7
432190 TRES PASSOS;10;10;10;10;10;10;10;10;10;10
432195 TRINDADE DO SUL;1;1;1;1;1;1;1;1;1;1
432230 TUPARENDI;3;3;3;3;3;3;3;3;3;3
432240 URUGUAIANA;49;49;49;49;49;49;49;49;49;49
432250 VACARIA;10;10;10;10;10;10;10;10;10;10
432253 VALE DO SOL;1;1;1;1;1;1;1;1;1;1
432260 VENANCIO AIRES;20;20;20;20;20;20;20;20;20;20
432270 VERA CRUZ;1;1;1;1;1;1;1;1;1;1
432280 VERANOPOLIS;-;-;-;-;2;2;2;2;2;2
432300 VIAMAO;15;15;15;15;15;15;15;15;15;15
500060 AMAMBAI;2;2;2;2;2;2;2;2;2;1
500100 APARECIDA DO TABOADO;1;1;1;1;1;1;1;1;1;1
500110 AQUIDAUANA;18;18;18;18;18;18;18;18;18;18
500124 ARAL MOREIRA;1;1;1;1;1;1;1;1;1;1
500210 BELA VISTA;1;1;1;1;1;1;1;1;1;1
500260 CAMAPUA;1;1;1;1;1;1;1;1;1;1
500270 CAMPO GRANDE;567;567;567;566;576;576;586;586;586;586
500280 CARACOL;1;1;1;1;1;1;1;1;1;1
500295 CHAPADAO DO SUL;1;1;1;1;1;1;1;1;1;1
500320 CORUMBA;30;30;30;30;30;30;30;30;30;30
500325 COSTA RICA;11;11;11;11;11;11;11;11;11;11
500330 COXIM;10;10;10;10;10;10;10;10;10;10
500348 DOIS IRMAOS DO BURITI;1;1;1;1;1;1;1;1;1;1
500370 DOURADOS;148;148;148;148;148;148;148;148;148;140
500375 ELDORADO;4;4;4;4;4;4;4;4;4;4
500380 FATIMA DO SUL;1;1;1;1;1;1;1;1;1;1
500440 INOCENCIA;2;2;2;2;2;2;2;2;2;2
500450 ITAPORA;1;1;1;1;1;1;1;1;1;1
500460 ITAQUIRAI;1;1;1;1;1;1;1;1;1;1
500470 IVINHEMA;1;1;1;1;1;1;1;1;1;1
500525 LAGUNA CARAPA;1;1;1;1;1;1;1;1;1;1
500540 MARACAJU;2;2;2;2;2;2;2;2;2;2
500560 MIRANDA;1;1;1;1;1;1;1;1;1;1
500570 NAVIRAI;8;8;8;8;8;8;8;8;8;8
500600 NOVA ALVORADA DO SUL;2;2;2;2;2;2;2;2;2;2
500620 NOVA ANDRADINA;13;13;13;13;13;13;13;13;13;13
500630 PARANAIBA;13;13;13;13;13;13;13;13;13;13
500635 PARANHOS;1;1;1;1;1;1;1;1;1;1
500660 PONTA PORA;20;20;20;20;20;20;20;20;20;20
500690 PORTO MURTINHO;1;1;1;1;1;1;1;1;1;1
500730 RIO NEGRO;2;2;2;2;2;2;2;2;2;2
500740 RIO VERDE DE MATO GROSSO;3;3;3;3;3;3;3;3;3;3
500755 SANTA RITA DO PARDO;3;3;3;3;3;3;3;3;3;3
500780 SELVIRIA;1;1;1;1;1;1;1;1;1;1
500790 SIDROLANDIA;2;2;2;2;2;2;2;2;2;2
500830 TRES LAGOAS;74;74;74;74;74;74;74;74;74;74
510020 AGUA BOA;10;10;10;10;10;10;10;10;10;10
510025 ALTA FLORESTA;28;28;43;43;43;41;41;41;41;41
510040 ALTO GARCAS;-;-;-;-;-;-;-;-;1;1
510080 APIACAS;1;1;1;1;1;1;1;1;1;1
510130 ARENAPOLIS;1;1;1;1;1;1;1;1;1;1
510140 ARIPUANA;6;6;6;6;6;6;6;6;6;6
510160 BARAO DE MELGACO;1;1;1;1;1;1;1;1;1;1
510180 BARRA DO GARCAS;20;20;20;20;20;20;20;20;20;20
510250 CACERES;61;61;61;61;61;61;61;61;61;61
510263 CAMPO NOVO DO PARECIS;4;4;4;4;4;4;4;4;4;4
510267 CAMPO VERDE;12;12;12;12;12;12;12;12;12;12
510268 CAMPOS DE JULIO;1;1;1;1;1;1;1;1;1;1
510270 CANARANA;2;2;2;2;2;2;2;2;2;2
510310 COCALINHO;1;1;1;1;1;1;1;1;1;1
510320 COLIDER;21;21;21;21;21;21;21;21;21;21
510325 COLNIZA;2;2;2;2;2;2;2;2;2;2
510335 CONFRESA;2;2;2;2;2;2;2;2;2;2
510337 COTRIGUACU;1;1;1;1;1;1;1;1;1;1
510340 CUIABA;613;627;627;606;606;606;620;627;628;628
510350 DIAMANTINO;1;1;1;1;1;1;1;1;1;1
510390 GENERAL CARNEIRO;1;1;1;1;1;1;1;1;1;1
510410 GUARANTA DO NORTE;18;18;18;18;18;18;18;18;18;18
510420 GUIRATINGA;1;1;1;1;1;1;1;1;1;1
510460 ITIQUIRA;2;2;2;2;2;2;2;2;2;2
510500 JAURU;1;1;1;1;1;1;1;1;1;1
510510 JUARA;2;2;2;2;2;2;2;2;2;2
510515 JUINA;11;11;11;11;11;11;11;11;11;11
510517 JURUENA;1;1;1;1;1;1;1;1;1;1
510525 LUCAS DO RIO VERDE;22;22;22;22;22;22;22;22;22;22
510550 VILA BELA DA SANTISSIMA TRINDADE;5;5;5;5;5;5;5;5;2;2
510558 MARCELANDIA;1;1;1;1;1;1;1;1;1;1
510560 MATUPA;1;1;1;1;1;1;1;1;1;1
510562 MIRASSOL D'OESTE;1;1;1;1;1;1;1;1;1;1
510590 NOBRES;2;2;2;2;2;2;2;2;2;2
510622 NOVA MUTUM;62;62;62;62;62;62;62;62;62;62
510623 NOVA OLIMPIA;2;2;2;2;2;2;2;2;2;2
510625 NOVA XAVANTINA;2;6;6;6;6;6;6;6;6;6
510627 NOVO HORIZONTE DO NORTE;2;1;1;1;1;1;1;1;1;1
510628 NOVO SAO JOAQUIM;2;2;2;2;2;2;2;2;2;2
510629 PARANAITA;2;2;2;2;2;2;2;2;2;2
510637 PEDRA PRETA;1;1;1;1;1;1;1;1;1;1
510642 PEIXOTO DE AZEVEDO;16;16;16;16;16;16;16;16;16;6
510650 POCONE;2;2;2;2;2;2;2;2;2;2
510675 PONTES E LACERDA;2;2;2;2;2;2;2;2;2;2
510680 PORTO DOS GAUCHOS;2;2;4;4;4;4;4;4;4;4
510700 POXOREO;2;2;2;2;2;2;2;2;2;2
510704 PRIMAVERA DO LESTE;56;56;67;67;67;67;67;67;67;67
510710 SAO JOSE DOS QUATRO MARCOS;1;1;1;1;1;-;-;-;-;-
510718 RIBEIRAO CASCALHEIRA;10;10;10;10;10;10;10;10;10;10
510760 RONDONOPOLIS;154;154;154;154;154;154;154;154;154;145
510770 ROSARIO OESTE;1;1;1;1;1;1;1;1;1;1
510780 SANTO ANTONIO DO LEVERGER;1;1;1;1;1;1;1;1;1;1
510785 SAO FELIX DO ARAGUAIA;2;1;1;1;1;2;2;2;2;2
510787 SAPEZAL;1;1;1;1;1;1;1;1;1;1
510790 SINOP;84;84;84;84;84;84;84;87;87;87
510792 SORRISO;42;42;42;42;42;42;42;31;31;31
510794 TABAPORA;2;2;2;2;2;2;2;2;2;2
510795 TANGARA DA SERRA;73;73;73;73;73;73;73;73;73;73
510800 TAPURAH;2;2;2;2;2;2;2;2;2;2
510805 TERRA NOVA DO NORTE;1;1;1;1;1;1;1;1;1;1
510810 TESOURO;1;1;1;1;1;1;1;1;1;1
510840 VARZEA GRANDE;103;103;103;103;103;104;104;104;104;104
520025 AGUAS LINDAS DE GOIAS;1;1;1;1;1;1;1;1;49;49
520110 ANAPOLIS;180;180;180;180;180;180;180;180;180;180
520130 ANICUNS;1;1;1;1;1;1;1;1;1;1
520140 APARECIDA DE GOIANIA;152;152;152;152;152;152;152;152;152;152
520150 APORE;1;1;1;1;1;1;1;1;1;1
520170 ARAGARCAS;4;4;4;4;4;4;4;4;4;4
520320 BARRO ALTO;1;1;1;1;1;1;1;1;1;1
520350 BOM JESUS DE GOIAS;6;6;6;6;6;6;6;6;6;6
520355 BONFINOPOLIS;1;1;1;1;1;1;1;1;1;1
520390 BURITI ALEGRE;2;2;2;2;2;2;2;2;2;2
520410 CACHOEIRA ALTA;2;2;2;2;2;2;2;2;2;2
520450 CALDAS NOVAS;21;21;21;21;21;21;21;21;21;21
520465 CAMPINACU;2;2;2;2;2;2;2;2;2;2
520490 CAMPOS BELOS;5;5;5;5;5;5;5;5;5;5
520500 CARMO DO RIO VERDE;1;1;1;1;1;1;1;1;1;1
520505 CASTELANDIA;3;3;3;3;3;3;3;3;3;3
520510 CATALAO;58;58;58;58;58;58;58;87;127;127
520540 CERES;33;33;33;33;33;33;33;33;33;46
520545 CEZARINA;1;1;1;1;1;1;1;1;1;1
520549 CIDADE OCIDENTAL;7;7;7;7;7;7;7;7;7;7
520551 COCALZINHO DE GOIAS;1;1;1;1;1;1;1;1;1;1
520620 CRISTALINA;3;3;3;3;3;3;3;3;3;3
520753 FAINA;1;1;1;1;1;1;1;1;1;1
520800 FORMOSA;30;30;30;30;30;30;30;30;30;30
520850 GOIANDIRA;1;1;1;1;1;1;1;1;1;1
520860 GOIANESIA;34;34;34;34;34;34;34;34;34;34
520870 GOIANIA;1290;1289;1289;1290;1280;1270;1270;1268;1252;1262
520880 GOIANIRA;1;1;1;1;1;1;1;3;3;3
520890 GOIAS;18;18;18;18;18;18;18;12;12;12
520910 GOIATUBA;17;17;17;17;17;17;17;17;17;17
520929 GUARAITA;2;2;2;2;2;2;2;2;2;2
520970 HIDROLANDIA;1;1;1;1;1;1;1;1;1;1
520995 INDIARA;1;1;1;1;1;1;1;1;1;1
521000 INHUMAS;7;7;7;7;7;7;7;7;7;7
521020 IPORA;2;2;2;2;2;2;2;2;2;2
521040 ITABERAI;1;1;-;-;-;-;-;-;-;-
521090 ITAPACI;2;2;2;2;2;2;2;2;2;2
521130 ITARUMA;3;3;3;3;3;3;3;3;3;3
521150 ITUMBIARA;93;96;96;119;119;119;119;119;119;87
521170 JANDAIA;1;1;1;1;1;1;1;1;1;1
521180 JARAGUA;11;11;11;11;11;11;11;11;11;11
521190 JATAI;37;37;37;37;37;37;37;37;37;37
521220 JUSSARA;3;3;3;3;3;3;3;3;3;3
521250 LUZIANIA;12;12;12;12;12;12;12;12;12;12
521308 MINACU;4;4;4;4;4;4;4;4;4;4
521310 MINEIROS;12;12;12;12;12;12;12;12;12;12
521375 MONTIVIDIU;1;1;1;1;1;1;1;1;1;1
521380 MORRINHOS;43;23;23;23;23;23;23;23;23;23
521400 MOZARLANDIA;1;1;1;1;1;1;1;3;3;3
521450 NEROPOLIS;55;55;55;55;55;55;55;55;55;55
521460 NIQUELANDIA;8;8;8;8;8;8;8;8;8;8
521500 NOVA VENEZA;2;2;2;2;2;2;2;2;2;2
521523 NOVO GAMA;-;-;-;-;-;-;-;-;-;2
521560 PADRE BERNARDO;2;2;2;2;2;2;2;2;2;2
521570 PALMEIRAS DE GOIAS;1;1;1;1;1;1;12;12;12;13
521630 PARANAIGUARA;3;3;3;3;3;3;3;3;3;3
521640 PARAUNA;1;1;1;1;1;1;1;1;1;1
521710 PIRACANJUBA;7;7;7;7;7;7;7;7;7;7
521720 PIRANHAS;2;2;2;2;2;2;2;2;2;2
521740 PIRES DO RIO;2;2;2;2;2;2;2;2;2;2
521760 PLANALTINA;10;10;10;10;10;6;6;6;6;6
521770 PONTALINA;1;1;1;1;1;1;1;1;1;1
521800 PORANGATU;12;12;12;12;2;2;2;2;2;2
521850 QUIRINOPOLIS;13;13;13;13;13;13;13;13;13;13
521860 RIALMA;1;1;1;1;1;1;1;1;1;1
521880 RIO VERDE;136;132;132;132;132;134;134;132;132;132
521930 SANTA HELENA DE GOIAS;18;18;18;18;18;18;18;18;18;18
521975 SANTO ANTONIO DO DESCOBERTO;2;2;2;2;2;2;2;2;2;2
521990 SAO FRANCISCO DE GOIAS;1;1;1;1;1;1;1;1;1;1
522010 SAO LUIS DE MONTES BELOS;10;10;10;10;10;10;10;10;10;10
522020 SAO MIGUEL DO ARAGUAIA;1;1;1;1;1;1;1;1;1;1
522040 SAO SIMAO;2;2;2;2;2;2;2;2;2;2
522045 SENADOR CANEDO;14;14;14;14;14;14;14;11;11;11
522060 SILVANIA;4;4;4;4;4;4;4;4;4;4
522140 TRINDADE;23;23;22;22;22;22;22;22;22;22
522160 URUACU;81;81;81;81;81;84;84;96;96;94
530010 BRASILIA;2425;2425;2425;2424;2287;1986;2453;2553;2559;2559
 ;;;;;;;;;;
