CNES - Recursos Físicos - Ambulatório - Leitos de Repouso e Observação - Brasil
Leitos Repouso/Observação Femin por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"354870 SAO BERNARDO DO CAMPO";18;18;18;18;18;29;29;29;29;29;29;29
"354880 SAO CAETANO DO SUL";7;7;7;7;7;7;7;7;7;7;7;7
"354890 SAO CARLOS";4;4;4;4;4;4;4;4;4;4;4;4
"354910 SAO JOAO DA BOA VISTA";3;3;3;3;3;3;3;3;3;3;3;3
"354930 SAO JOAO DO PAU D'ALHO";6;6;6;6;6;6;6;6;6;6;6;6
"354940 SAO JOAQUIM DA BARRA";8;8;8;8;8;8;8;8;8;8;8;8
"354980 SAO JOSE DO RIO PRETO";6;6;6;6;6;6;6;6;6;6;6;6
"354990 SAO JOSE DOS CAMPOS";9;9;9;9;9;9;9;9;9;9;9;9
"354995 SAO LOURENCO DA SERRA";4;4;4;4;4;4;4;4;4;4;4;4
"355030 SAO PAULO";156;156;156;156;156;161;161;161;162;162;162;154
"355040 SAO PEDRO";-;-;-;-;8;8;8;8;8;8;8;8
"355060 SAO ROQUE";49;49;49;49;49;49;49;49;49;49;49;49
"355100 SAO VICENTE";3;3;3;3;3;3;3;3;3;3;3;3
"355110 SARAPUI";3;3;3;3;3;3;3;3;3;3;3;3
"355140 SERRA AZUL";3;3;3;3;3;3;3;3;3;3;3;3
"355150 SERRANA";5;5;5;5;5;5;5;5;5;5;5;5
"355170 SERTAOZINHO";3;3;3;3;3;3;3;3;3;3;3;3
"355220 SOROCABA";21;21;21;21;21;21;21;21;21;21;21;21
"355240 SUMARE";9;9;9;9;9;9;9;9;9;9;9;9
"355250 SUZANO";12;12;12;12;12;12;12;12;12;12;12;12
"355255 SUZANAPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"355260 TABAPUA";5;5;5;5;5;5;5;5;5;5;5;5
"355280 TABOAO DA SERRA";9;9;13;13;13;13;13;13;13;13;13;13
"355395 TARUMA";5;5;5;5;5;5;5;5;5;5;5;5
"355410 TAUBATE";81;81;81;81;81;81;81;81;81;81;81;81
"355460 TIMBURI";2;2;2;2;2;2;2;2;2;2;2;2
"355465 TORRE DE PEDRA";4;4;4;4;4;4;4;4;4;4;4;4
"355480 TREMEMBE";7;7;7;7;7;7;7;7;7;7;7;7
"355500 TUPA";4;4;4;4;4;4;4;4;4;4;4;4
"355510 TUPI PAULISTA";2;2;2;2;2;2;2;2;2;2;2;2
"355530 TURMALINA";3;3;3;3;3;3;3;3;3;3;3;3
"355535 UBARANA";2;2;2;2;2;2;2;2;2;2;2;2
"355550 UBIRAJARA";3;3;3;3;3;3;3;3;3;3;3;3
"355580 URANIA";4;4;4;4;4;4;4;4;4;4;4;4
"355620 VALINHOS";30;30;30;30;30;30;30;30;30;30;30;30
"355645 VARGEM GRANDE PAULISTA";9;9;9;9;9;9;9;9;9;9;9;9
"355670 VINHEDO";6;6;6;6;6;6;6;6;6;6;7;7
"355690 VISTA ALEGRE DO ALTO";2;2;2;2;2;2;2;2;2;2;2;2
"355710 VOTUPORANGA";7;7;7;7;7;7;7;7;7;7;7;7
"410115 ANGULO";2;2;2;2;2;2;2;2;2;2;2;2
"410140 APUCARANA";5;5;5;5;5;5;5;5;7;7;7;7
"410200 ASSIS CHATEAUBRIAND";2;2;2;2;2;2;2;2;2;2;2;2
"410220 ATALAIA";3;3;3;3;3;3;3;3;3;3;3;3
"410230 BALSA NOVA";1;1;1;1;1;1;1;1;1;1;1;1
"410240 BANDEIRANTES";3;3;3;3;3;3;3;3;3;3;3;3
"410305 BOA VISTA DA APARECIDA";4;4;4;4;4;4;4;4;4;4;4;4
"410320 BOM SUCESSO";1;1;1;1;1;1;1;1;1;1;1;1
"410370 CAMBE";1;1;1;1;1;1;1;1;1;1;1;1
"410400 CAMPINA GRANDE DO SUL";5;5;5;5;5;5;5;5;5;5;5;5
"410410 CAMPO DO TENENTE";2;2;2;2;2;2;2;2;2;2;2;2
"410430 CAMPO MOURAO";7;7;7;7;7;7;7;7;7;7;7;7
"410442 CANDOI";5;5;5;5;5;5;5;5;5;5;5;5
"410465 CARAMBEI";2;2;2;2;2;2;2;2;2;2;2;2
"410470 CARLOPOLIS";5;5;5;5;5;5;5;5;5;5;5;5
"410480 CASCAVEL";13;11;11;11;11;11;11;11;11;11;11;11
"410490 CASTRO";3;3;3;3;3;3;3;3;3;3;3;3
"410500 CATANDUVAS";5;5;5;5;5;5;5;5;5;5;5;5
"410550 CIANORTE";1;1;1;1;1;1;1;1;1;1;1;1
"410580 COLOMBO";1;1;1;1;1;1;1;1;1;1;1;1
"410590 COLORADO";1;1;1;1;1;1;1;1;1;1;1;1
"410600 CONGONHINHAS";-;-;-;-;-;4;4;4;4;4;4;4
"410610 CONSELHEIRO MAIRINCK";1;1;1;1;1;1;1;1;1;1;1;1
"410650 CORONEL VIVIDA";3;3;3;3;3;3;3;3;3;3;3;3
"410690 CURITIBA";49;49;49;49;47;46;45;45;45;45;51;51
"410715 DIAMANTE D'OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"410730 DOUTOR CAMARGO";3;3;3;3;3;3;3;3;3;3;3;3
"410753 ENTRE RIOS DO OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"410755 FAROL";2;2;2;2;2;2;2;2;2;2;2;2
"410765 FAZENDA RIO GRANDE";2;2;2;2;2;2;2;2;2;2;2;2
"410773 FERNANDES PINHEIRO";2;2;2;2;2;2;2;2;2;2;2;2
"410785 FLOR DA SERRA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"410810 FLORIDA";3;3;3;3;3;3;3;3;3;3;3;3
"410830 FOZ DO IGUACU";3;3;3;3;3;3;3;3;3;3;3;3
"410832 FRANCISCO ALVES";8;8;8;8;8;8;8;8;8;8;8;8
"410840 FRANCISCO BELTRAO";1;1;1;1;1;1;1;1;1;1;1;-
"410845 FOZ DO JORDAO";1;1;1;1;1;1;1;1;1;1;1;1
"410920 GUARACI";2;2;2;2;2;2;2;2;2;2;2;2
"410940 GUARAPUAVA";19;19;19;19;19;19;19;19;19;19;19;19
"411000 IGUARACU";3;3;3;3;3;3;3;3;3;3;3;3
"411010 IMBITUVA";-;-;-;-;-;7;7;7;7;7;7;7
"411040 INDIANOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"411050 IPIRANGA";3;3;3;3;3;3;3;3;3;3;3;3
"411110 ITAMBE";3;3;3;3;3;3;3;3;3;3;3;3
"411125 ITAPERUCU";1;1;1;1;1;1;1;1;1;1;1;1
"411160 IVATUBA";3;3;3;3;3;3;3;3;3;3;3;3
"411180 JACAREZINHO";5;5;5;5;5;5;5;5;5;5;5;5
"411210 JANDAIA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"411220 JANIOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"411230 JAPIRA";1;1;1;1;1;1;1;1;1;1;1;1
"411360 LOBATO";4;4;4;4;4;4;4;4;4;4;4;4
"411370 LONDRINA";14;14;14;14;14;14;14;14;14;14;14;14
"411373 LUIZIANA";2;2;2;2;2;2;2;2;2;2;2;2
"411420 MANDAGUARI";2;2;2;2;2;2;2;2;2;2;2;2
"411440 MANGUEIRINHA";6;6;6;6;6;6;6;6;6;6;6;6
"411460 MARECHAL CANDIDO RONDON";9;9;9;9;9;9;9;9;9;9;9;9
"411510 MARILUZ";2;2;2;2;2;2;2;2;2;2;2;2
"411520 MARINGA";33;33;33;33;33;33;33;33;33;33;33;33
"411540 MARMELEIRO";2;2;2;2;2;2;2;2;2;2;2;2
"411573 MATO RICO";3;3;3;3;3;3;3;3;3;3;3;3
"411580 MEDIANEIRA";5;5;5;5;5;5;5;5;5;5;5;5
"411585 MERCEDES";3;3;3;3;3;3;3;3;3;3;3;3
"411630 MUNHOZ DE MELO";2;2;2;2;2;2;2;2;2;2;2;2
"411690 NOVA ESPERANCA";3;3;3;3;3;3;3;3;3;3;3;3
"411721 NOVA SANTA BARBARA";4;4;4;4;4;4;4;4;4;4;4;4
"411740 OURIZONA";3;3;3;3;3;3;3;3;3;3;3;3
"411745 OURO VERDE DO OESTE";4;4;4;4;4;4;4;4;4;4;4;4
"411760 PALMAS";2;2;2;2;2;2;2;2;2;2;2;2
"411780 PALMITAL";3;3;3;3;3;3;3;3;3;3;3;3
"411790 PALOTINA";4;4;4;4;4;4;4;4;4;4;4;4
"411840 PARANAVAI";1;1;1;1;1;1;1;1;1;1;1;1
"411845 PATO BRAGADO";3;3;3;3;3;3;3;3;3;3;-;-
"411850 PATO BRANCO";1;1;1;1;1;1;1;1;1;1;1;1
"411870 PAULO FRONTIN";3;3;3;3;3;3;3;3;3;3;3;3
"411910 PIEN";4;4;4;4;4;4;4;4;4;4;4;4
"411915 PINHAIS";1;1;1;1;1;1;1;1;1;1;1;1
"411930 PINHAO";2;2;2;2;2;2;2;2;2;2;2;2
"411950 PIRAQUARA";1;1;1;1;1;1;1;1;1;1;1;1
"411960 PITANGA";1;1;1;1;1;1;1;1;1;1;1;1
"411990 PONTA GROSSA";1;1;1;1;1;1;1;1;1;1;1;1
"412010 PORTO AMAZONAS";3;3;3;3;3;3;3;3;3;3;3;3
"412050 PRIMEIRO DE MAIO";1;1;1;1;1;1;-;-;-;-;-;-
"412060 PRUDENTOPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"412090 QUEDAS DO IGUACU";2;2;2;2;2;2;2;2;2;2;2;2
"412110 QUINTA DO SOL";1;1;1;1;1;1;1;1;1;1;1;1
"412125 RAMILANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"412190 RIBEIRAO DO PINHAL";3;3;3;3;3;3;3;3;3;3;3;3
"412217 RIO BRANCO DO IVAI";2;2;2;2;2;2;2;2;2;2;2;2
"412265 ROSARIO DO IVAI";1;1;1;1;1;1;1;1;1;1;1;1
"412330 SANTA CRUZ DE MONTE CASTELO";6;6;6;6;6;6;6;6;6;6;6;6
"412410 SANTO ANTONIO DA PLATINA";9;9;9;9;9;9;9;9;9;9;9;9
"412450 SANTO INACIO";8;8;8;8;8;8;8;8;8;8;8;8
"412480 SAO JOAO";4;4;4;4;4;4;4;4;4;4;4;4
"412500 SAO JOAO DO IVAI";5;5;5;5;5;5;5;5;5;5;5;5
"412520 SAO JORGE D'OESTE";4;4;4;4;4;4;4;4;4;4;4;4
"412550 SAO JOSE DOS PINHAIS";1;1;1;1;1;1;1;1;1;1;1;1
"412560 SAO MATEUS DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"412627 SAUDADE DO IGUACU";-;-;-;-;-;-;1;1;1;1;1;1
"412635 SERRANOPOLIS DO IGUACU";2;2;2;2;2;2;2;2;2;2;2;2
"412680 TAPEJARA";2;2;2;2;2;2;2;2;2;2;2;2
"412740 TERRA ROXA";4;4;4;4;4;4;4;4;4;4;4;4
"412770 TOLEDO";12;12;12;12;12;12;12;12;12;9;9;9
"412810 UMUARAMA";9;9;9;9;9;9;9;9;9;9;9;9
"412820 UNIAO DA VITORIA";3;3;3;3;3;3;3;3;3;3;3;3
"412853 VENTANIA";5;5;5;5;5;5;5;5;5;5;5;5
"412880 XAMBRE";2;2;2;2;2;2;2;2;2;2;2;2
"420070 ALFREDO WAGNER";8;8;8;8;8;8;8;8;8;8;8;8
"420120 ANTONIO CARLOS";1;1;1;1;1;1;1;1;1;1;1;1
"420200 BALNEARIO CAMBORIU";1;1;1;1;1;1;1;1;1;1;1;1
"420209 BARRA BONITA";1;1;1;1;1;1;1;1;1;1;1;1
"420230 BIGUACU";2;2;2;2;2;2;2;2;2;2;2;2
"420240 BLUMENAU";11;11;11;11;11;11;11;11;11;11;11;11
"420290 BRUSQUE";4;4;4;4;4;4;4;4;4;4;4;4
"420330 CAMPO ALEGRE";2;2;2;2;2;2;2;2;2;2;2;2
"420380 CANOINHAS";2;2;2;2;2;2;2;2;2;2;2;2
"420390 CAPINZAL";1;1;1;1;1;1;1;1;1;1;1;1
"420395 CAPIVARI DE BAIXO";6;6;6;6;6;6;6;6;6;6;6;6
"420420 CHAPECO";2;2;2;2;2;2;2;2;2;2;2;2
"420430 CONCORDIA";2;2;2;2;2;2;2;2;2;2;2;2
"420460 CRICIUMA";7;7;7;7;7;7;7;7;7;7;7;7
"420480 CURITIBANOS";1;1;1;1;1;1;1;1;1;1;1;1
"420520 ERVAL VELHO";3;3;3;3;3;3;3;3;3;3;3;3
"420540 FLORIANOPOLIS";12;12;12;16;16;22;22;22;22;22;22;22
"420570 GAROPABA";6;6;6;6;6;6;6;3;3;3;3;3
"420610 GRAO PARA";1;1;1;1;1;1;1;1;1;1;1;1
"420650 GUARAMIRIM";-;-;-;-;-;-;1;1;1;1;1;1
"420660 GUARUJA DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"420670 HERVAL D'OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"420700 ICARA";30;30;30;30;30;30;30;30;-;-;-;-
"420750 INDAIAL";1;1;1;1;1;1;1;1;1;1;1;1
"420820 ITAJAI";28;28;28;28;28;28;28;28;28;28;28;28
"420830 ITAPEMA";4;4;4;4;4;4;4;4;-;-;-;-
"420870 JACINTO MACHADO";2;2;2;2;2;2;2;2;2;2;2;2
"420880 JAGUARUNA";1;1;1;1;1;1;1;1;1;1;1;1
"420890 JARAGUA DO SUL";5;5;5;5;5;5;5;5;5;5;5;5
"420910 JOINVILLE";18;18;18;18;18;18;18;18;18;18;18;18
"420945 LAJEADO GRANDE";2;2;2;2;2;2;2;2;2;2;2;2
"421110 MONTE CASTELO";-;-;-;-;2;2;2;2;2;2;2;2
"421160 NOVA VENEZA";15;15;15;15;15;15;15;15;15;15;15;15
"421170 ORLEANS";1;1;1;1;1;1;1;1;1;1;1;1
"421187 PAIAL";1;1;1;1;1;1;1;1;1;1;1;1
"421190 PALHOCA";1;1;1;1;1;1;1;1;1;1;1;1
"421223 PARAISO";2;2;2;2;2;2;2;2;2;2;2;2
"421250 PENHA";3;3;3;3;3;3;3;3;3;3;3;3
"421320 POMERODE";1;1;1;1;1;1;1;1;1;1;1;1
"421420 QUILOMBO";4;4;4;4;4;4;4;4;4;4;4;4
"421507 RIQUEZA";1;1;1;1;1;1;1;1;1;1;1;1
"421580 SAO BENTO DO SUL";6;6;6;6;6;6;6;6;6;6;6;6
"421650 SAO JOAQUIM";2;2;2;2;2;2;2;2;2;2;2;2
"421660 SAO JOSE";28;28;28;28;28;28;28;28;28;28;28;28
"421690 SAO LOURENCO DO OESTE";2;2;2;2;2;2;2;2;2;2;2;2
"421710 SAO MARTINHO";1;1;1;1;1;1;1;1;1;1;-;-
"421755 SERRA ALTA";2;2;2;2;2;2;2;2;2;2;2;2
"421800 TIJUCAS";2;2;2;2;2;2;2;2;2;2;2;2
"421820 TIMBO";8;8;8;8;8;8;8;8;8;8;8;8
"421825 TIMBO GRANDE";1;1;1;1;1;1;1;1;1;1;1;1
"421830 TRES BARRAS";2;2;2;2;2;2;2;2;2;2;2;2
"421840 TREZE DE MAIO";2;2;2;2;2;2;2;2;2;2;2;2
"421870 TUBARAO";1;1;1;1;1;1;1;1;1;1;1;1
"421880 TURVO";1;1;1;1;1;1;1;1;1;1;1;1
"421895 URUPEMA";2;2;2;2;2;2;2;2;2;2;2;2
"421930 VIDEIRA";6;6;6;6;6;6;6;11;11;11;11;11
"430030 ALECRIM";3;3;3;3;3;3;3;3;3;3;3;3
"430040 ALEGRETE";1;1;1;1;1;1;1;1;1;1;1;1
"430057 ALTO FELIZ";2;2;2;2;2;2;2;2;2;2;2;2
"430064 AMETISTA DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"430120 ARROIO DO TIGRE";3;3;3;3;3;3;3;3;3;3;3;3
"430163 BALNEARIO PINHAL";2;2;2;2;2;2;2;2;2;2;2;2
"430192 BARRA DO RIO AZUL";3;3;3;3;3;3;3;3;3;3;3;3
"430200 BARROS CASSAL";8;8;8;8;8;8;8;8;8;8;8;8
"430210 BENTO GONCALVES";18;18;18;18;18;18;18;18;18;18;18;18
"430222 BOA VISTA DO CADEADO";3;3;3;3;3;3;3;3;3;3;3;3
"430240 BOM RETIRO DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"430290 CACEQUI";-;-;-;2;2;2;2;2;2;2;2;2
"430300 CACHOEIRA DO SUL";5;5;5;5;5;5;5;5;5;5;5;5
"430310 CACHOEIRINHA";27;27;27;27;27;27;27;27;27;27;27;27
"430350 CAMAQUA";1;1;1;1;1;1;1;1;1;1;1;1
"430380 CAMPINAS DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"430460 CANOAS";25;25;25;25;25;25;25;25;25;25;25;25
"430480 CARLOS BARBOSA";3;3;3;3;3;3;3;3;3;3;3;3
"430510 CAXIAS DO SUL";13;13;13;13;13;13;13;13;13;13;13;13
"430530 CHAPADA";4;4;4;4;4;4;4;4;4;4;4;4
"430585 COQUEIROS DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"430600 CRISSIUMAL";4;4;4;4;4;4;4;4;4;4;4;4
"430650 DOM FELICIANO";3;3;3;3;3;3;3;3;3;3;3;3
"430676 ELDORADO DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"430680 ENCANTADO";1;1;1;1;1;1;1;1;1;1;1;1
"430697 EREBANGO";2;2;2;2;2;2;2;2;2;2;2;2
"430700 ERECHIM";-;-;-;-;-;-;-;-;-;-;4;4
"430770 ESTEIO";1;1;1;1;1;1;1;1;1;1;1;1
"430790 FARROUPILHA";17;15;15;15;15;15;15;15;15;15;15;15
"430900 GIRUA";3;3;3;3;3;3;3;3;3;3;3;3
"430920 GRAVATAI";27;27;27;27;26;26;26;26;26;26;26;26
"430940 GUAPORE";3;3;3;3;3;3;3;3;3;3;3;3
"430950 GUARANI DAS MISSOES";4;4;4;4;4;4;4;4;4;4;4;4
"430960 HORIZONTINA";3;3;3;3;3;3;3;3;3;3;3;3
"430990 IBIRAIARAS";3;3;3;3;3;3;3;3;3;3;3;3
"431000 IBIRUBA";24;24;24;24;24;24;24;24;24;24;24;24
"431020 IJUI";8;8;8;8;8;8;8;8;8;8;8;8
"431070 ITATIBA DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"431120 JULIO DE CASTILHOS";1;1;1;1;1;1;1;1;1;1;1;1
"431140 LAJEADO";11;11;11;11;11;11;11;11;11;11;11;11
"431200 MARIANO MORO";4;4;4;4;4;4;4;4;4;4;4;4
"431240 MONTENEGRO";30;30;30;30;30;30;30;30;30;30;30;30
"431335 NOVA ROMA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"431340 NOVO HAMBURGO";8;8;8;8;8;8;8;8;8;8;8;8
"431410 PASSO FUNDO";7;11;16;16;16;16;16;16;16;16;16;16
"431440 PELOTAS";11;11;11;11;9;9;9;9;9;9;9;9
"431449 PINHEIRINHO DO VALE";1;1;1;1;1;1;1;1;1;1;1;1
"431450 PINHEIRO MACHADO";3;3;3;3;3;3;3;3;3;3;3;3
"431490 PORTO ALEGRE";20;20;20;20;20;20;20;20;20;20;20;20
"431560 RIO GRANDE";4;4;4;4;4;4;4;4;4;4;4;4
"431575 RIOZINHO";2;2;2;2;2;2;2;2;2;2;2;2
"431590 RODEIO BONITO";2;2;2;2;2;2;2;2;2;-;-;-
"431610 RONDA ALTA";7;7;7;7;7;7;7;7;7;7;7;7
"431675 SANTA CLARA DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"431680 SANTA CRUZ DO SUL";3;3;3;3;3;3;3;3;3;3;3;3
"431690 SANTA MARIA";1;1;1;1;1;1;1;1;1;1;1;1
"431695 SANTA MARIA DO HERVAL";1;1;1;1;1;1;1;1;1;1;1;1
"431700 SANTANA DA BOA VISTA";5;5;5;5;5;5;5;5;5;5;5;5
"431720 SANTA ROSA";3;3;3;3;3;3;3;3;3;3;3;3
"431750 SANTO ANGELO";15;15;15;15;15;15;15;15;15;15;15;15
"431760 SANTO ANTONIO DA PATRULHA";1;1;1;1;1;1;1;1;1;1;1;1
"431770 SANTO ANTONIO DAS MISSOES";2;2;2;2;2;2;2;2;2;2;2;2
"431800 SAO BORJA";10;10;10;10;10;10;10;10;10;10;10;10
"431830 SAO GABRIEL";5;5;5;5;5;5;5;5;5;5;5;5
"431849 SAO JOSE DO INHACORA";2;2;2;2;2;2;2;2;2;2;2;2
"431870 SAO LEOPOLDO";3;3;3;3;3;3;3;3;3;3;3;3
"431880 SAO LOURENCO DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"431930 SAO PAULO DAS MISSOES";2;2;2;2;2;2;2;2;2;2;2;2
"431936 SAO PEDRO DAS MISSOES";2;2;2;2;2;2;2;2;2;2;2;2
"431970 SAO VALENTIM";2;2;2;2;2;2;2;2;2;2;2;2
"432010 SARANDI";4;4;4;4;4;4;4;4;4;4;4;4
"432020 SEBERI";4;4;4;4;4;4;4;4;4;4;4;4
"432060 SEVERIANO DE ALMEIDA";2;2;2;2;2;2;2;2;2;2;2;2
"432120 TAQUARA";3;3;3;3;3;3;3;3;3;3;3;3
"432132 TAQUARUCU DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"432143 TERRA DE AREIA";8;8;8;8;8;8;8;8;8;8;8;8
"432185 TRES PALMEIRAS";4;4;4;4;4;4;4;4;4;4;4;4
"432200 TRIUNFO";86;86;86;86;86;86;86;86;86;86;86;86
"432220 TUPANCIRETA";1;1;1;1;1;1;1;1;1;1;1;1
"432240 URUGUAIANA";1;1;1;1;1;1;1;1;1;1;1;1
"432254 VALE REAL";2;2;2;2;2;2;2;2;2;1;1;1
"432260 VENANCIO AIRES";3;3;3;3;3;3;3;3;3;3;3;3
"432345 VILA NOVA DO SUL";2;2;2;2;2;2;2;2;2;2;2;2
"500150 BANDEIRANTES";1;1;1;1;1;1;1;1;1;1;1;1
"500190 BATAGUASSU";2;2;2;2;2;2;2;2;2;2;2;2
"500210 BELA VISTA";1;1;1;1;1;1;1;1;1;1;1;1
"500220 BONITO";3;3;3;3;3;3;3;3;3;3;3;3
"500270 CAMPO GRANDE";34;34;36;36;36;37;37;37;37;37;37;37
"500310 CORGUINHO";1;1;1;1;1;1;1;1;1;1;1;1
"500320 CORUMBA";8;8;8;8;8;8;8;8;8;8;8;8
"500345 DEODAPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"500370 DOURADOS";7;7;7;7;7;7;7;7;7;7;7;7
"500375 ELDORADO";4;4;4;4;4;4;4;4;4;4;4;4
"500430 IGUATEMI";3;3;3;3;3;3;3;3;3;3;3;3
"500450 ITAPORA";2;2;2;2;2;2;2;2;2;2;2;2
"500460 ITAQUIRAI";3;3;3;3;3;3;3;3;3;3;3;3
"500568 MUNDO NOVO";1;1;1;1;1;1;1;1;1;1;1;1
"500580 NIOAQUE";4;4;4;4;4;4;4;4;4;4;4;4
"500620 NOVA ANDRADINA";7;7;7;7;7;7;7;7;7;7;7;7
"500630 PARANAIBA";4;4;4;4;4;4;4;4;4;4;4;4
"500660 PONTA PORA";3;3;3;3;3;3;3;3;3;3;3;3
"500770 SETE QUEDAS";1;1;1;1;1;1;1;1;1;1;1;1
"500790 SIDROLANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"500830 TRES LAGOAS";5;5;5;5;5;5;5;5;5;5;5;5
"510030 ALTO ARAGUAIA";3;3;3;3;3;3;3;3;3;3;3;3
"510100 ARAGUAIANA";2;2;2;2;2;2;2;2;2;2;2;2
"510120 ARAGUAINHA";3;3;3;3;3;3;3;3;3;3;3;3
"510130 ARENAPOLIS";9;9;9;9;9;9;9;9;9;9;9;9
"510160 BARAO DE MELGACO";3;3;3;3;3;3;3;3;3;3;3;3
"510180 BARRA DO GARCAS";1;1;1;1;1;1;1;1;1;1;1;1
"510185 BOM JESUS DO ARAGUAIA";3;3;3;3;3;3;3;3;3;3;3;3
"510268 CAMPOS DE JULIO";2;2;2;2;2;2;2;2;2;2;2;2
"510269 CANABRAVA DO NORTE";3;3;3;3;3;3;3;3;3;3;3;3
"510300 CHAPADA DOS GUIMARAES";30;30;30;30;30;30;30;30;30;30;30;30
"510305 CLAUDIA";5;5;5;5;5;5;5;5;5;5;5;5
"510336 CONQUISTA D'OESTE";4;4;4;4;4;4;4;4;4;4;4;4
"510340 CUIABA";33;33;33;34;34;34;34;34;34;34;34;34
"510450 INDIAVAI";4;4;4;4;4;4;4;4;4;4;4;4
"510454 ITANHANGA";7;7;7;7;7;7;7;7;7;7;7;7
"510460 ITIQUIRA";1;1;1;1;1;1;1;1;1;1;1;1
"510490 JANGADA";3;3;3;3;3;3;3;3;3;3;3;3
"510510 JUARA";5;5;5;5;5;5;5;5;5;5;5;5
"510515 JUINA";4;4;4;4;4;4;4;4;4;4;4;4
"510525 LUCAS DO RIO VERDE";4;4;4;4;4;4;4;4;4;4;4;4
"510550 VILA BELA DA SANTISSIMA TRINDADE";2;-;-;-;-;-;-;-;-;-;-;-
"510560 MATUPA";6;6;6;6;6;6;6;6;6;6;6;6
"510620 NOVA BRASILANDIA";4;4;4;4;6;6;6;6;6;6;6;6
"510622 NOVA MUTUM";5;5;5;5;5;8;8;8;8;8;8;8
"510623 NOVA OLIMPIA";7;7;7;7;7;7;7;7;7;7;7;7
"510624 NOVA UBIRATA";4;4;4;4;4;4;4;4;4;4;4;4
"510626 NOVO MUNDO";1;1;1;1;1;1;1;1;1;1;1;1
"510630 PARANATINGA";6;6;6;6;6;6;6;6;6;6;6;6
"510637 PEDRA PRETA";3;3;3;3;3;3;3;3;3;3;3;3
"510642 PEIXOTO DE AZEVEDO";3;3;3;3;3;3;3;3;3;3;3;3
"510645 PLANALTO DA SERRA";2;2;2;2;2;2;2;2;2;2;2;2
"510665 PONTAL DO ARAGUAIA";1;1;1;1;1;1;1;1;1;1;1;1
"510682 PORTO ESPERIDIAO";3;3;-;-;-;-;-;-;3;3;3;3
"510685 PORTO ESTRELA";1;1;1;1;1;1;1;1;1;1;1;1
"510704 PRIMAVERA DO LESTE";14;14;14;14;14;14;14;14;14;14;14;14
"510718 RIBEIRAO CASCALHEIRA";1;1;1;1;1;1;1;1;1;1;1;1
"510719 RIBEIRAOZINHO";5;5;5;5;5;5;5;5;5;5;5;5
"510730 SAO JOSE DO RIO CLARO";6;6;6;6;6;6;6;6;6;6;6;6
"510735 SAO JOSE DO XINGU";2;2;2;2;2;2;2;2;2;2;2;2
"510760 RONDONOPOLIS";9;12;12;12;12;12;12;12;12;12;12;12
"510776 SANTA RITA DO TRIVELATO";2;2;2;2;2;2;2;2;2;2;2;2
"510787 SAPEZAL";3;3;3;3;3;3;3;3;3;3;3;3
"510790 SINOP";4;4;4;4;4;4;4;4;4;4;4;4
"510792 SORRISO";2;2;2;2;2;2;2;2;2;2;2;2
"510840 VARZEA GRANDE";5;5;5;5;5;5;8;8;8;8;8;8
"510850 VERA";3;3;3;3;3;3;3;3;3;3;3;3
"510860 VILA RICA";3;3;3;3;3;3;3;3;3;3;3;3
"510880 NOVA GUARITA";5;5;5;5;5;5;5;5;5;5;5;5
"510885 NOVA MARILANDIA";3;3;3;3;3;3;3;3;3;3;3;3
"510890 NOVA MARINGA";4;4;4;4;4;4;4;4;4;4;4;4
"520005 ABADIA DE GOIAS";3;3;3;3;3;3;3;3;3;3;3;3
"520020 AGUA LIMPA";2;2;2;2;2;2;2;2;2;2;2;2
"520025 AGUAS LINDAS DE GOIAS";6;6;6;6;6;6;6;6;6;6;6;6
"520055 ALTO HORIZONTE";3;3;3;3;3;3;3;3;3;3;3;3
"520110 ANAPOLIS";8;8;8;8;8;8;8;8;8;8;8;8
